-0.2418,0,0.00379572,0,-0.222589,-0.171233,0.227508,0,-0.00435715,-0.0247219,0.79489,-0.00799449,0.00096971,0,0.200348,0.156346,0.0294429,-0.00921555,-0.27177,0.106427,-0.190263,0,0.0165816,0.0570373,-0.672124,-0.003859,0.00056315,0.0578663,-0.237625,0.125899,-0.0196522,0,-0.190551,-0.144846,-0.0396614,0.00779386,0.211689,-0.08167,0.0103312,-0.00118197,0.0120351,-0.0902533,0.176112,0,-0.0202984,-0.0847783,0.629231,0.011969,0.00220873,-0.0896478,0.184204,-0.104966,-0.0281212,-0.0125681,0.112229,-0.132008,0.0296487,0,0.186146,0.139896,0.0454194,-0.0074489,-0.199073,0.0784528,0.000661784,0.00512709,-0.0269106,0.0705365,0.00947235,-0.0135389,0.0627267,0.0973524,-0.165523,0,0.0141552,0.105423,-0.592823,-0.0161436,0.00448732,0.110035,-0.16747,0.0968063,0.0308798,0.0300432,-0.0770434,0.0842179,0.0294559,0.0154149,-0.198296,-0.0399973,-0.0348611,0,-0.18205,-0.129773,-0.0461704,0.0117098,0.195019,-0.0740243,-0.00689665,-0.0088085,0.0328919,-0.0641252,0.0062508,0.00828564,-0.0538537,-0.0559844,-0.00229028,-0.00466109,0.00853146,-0.0587249,0.148057,0,-0.00401408,-0.121303,0.56971,0.0152728,-0.011822,-0.127446,0.149412,-0.0873477,-0.0344062,-0.0454807,0.0698755,-0.066557,-0.0487052,-0.0174947,0.159631,0.0305867,-0.00802135,0.00714424,0.137363,-0.0430408
0.00230584,0,-0.00213705,0,0.066747,-0.249267,-0.0149089,0,0.0156466,0.00410227,-0.00799449,0.513267,0.00314851,0,-0.0569241,0.234689,-0.0117457,0.0136247,-0.016064,-0.268293,0.029907,0,-0.0217221,-0.0051039,-0.00133681,-0.438867,-0.0188411,-0.00948598,-0.0870107,0.0173017,-0.010397,0,0.0464834,-0.233697,0.011029,-0.0157875,0.011746,0.213283,0.00735102,-0.00264222,0.030863,-0.0778725,-0.0340531,0,0.0238033,0.00345075,0.00635644,0.416393,0.0335252,0.0109704,0.0635625,-0.0153062,0.0067915,-0.0287132,0.0751837,0.194562,0.0115739,0,-0.042861,0.234297,-0.00298258,0.0188652,-0.00956279,-0.19494,-0.0153122,0.00215362,-0.00917439,0.0522854,0.0269297,0.0167483,-0.0765806,-0.112784,0.0292849,0,-0.0256404,-0.00208813,-0.00892793,-0.399693,-0.0451057,-0.00964328,-0.0604433,0.0198226,0.00142308,0.035106,-0.0503776,-0.131326,-0.0341734,0.015592,0.106667,-0.0699041,-0.0182771,0,0.0411068,-0.228477,-0.00291022,-0.0187758,0.00339095,0.185191,0.0232904,-0.000364553,0.00467285,-0.042405,-0.0443187,-0.010928,0.0561345,0.0863203,0.00219858,-0.00173412,-0.165601,0.0621609,-0.0281729,0,0.0287319,-0.00816163,0.00680562,0.382705,0.0509766,0.00745006,0.0597766,-0.0235939,-0.0103556,-0.0381159,0.0427823,0.112076,0.0470251,-0.020952,-0.0984663,0.0553726,0.00545258,-0.0325388,0.0910559,0.0557806
-0.011194,0,-0.0104249,0,0.015103,-0.0557794,0.0196428,0,0.00440444,-0.00409558,0.00096971,0.00314851,0.0207363,0,-0.0116146,0.0503257,-0.000629457,0.000153576,0.0267393,0.0203886,-0.0253366,0,-0.00808793,0.00412078,-0.00291598,-0.000556152,0.00768057,0.0018792,-0.0289117,0.0365677,-0.0245828,0,0.00895616,-0.0469082,-0.00127029,0.00129854,-0.0150667,-0.0176744,-0.0108524,0.00801796,-0.0112581,-0.0469001,0.0245599,0,0.0093248,-0.00451278,0.00498099,1.72165e-05,-0.0102463,-0.00340839,0.0187146,-0.0249882,-0.00110727,-0.00816923,0.00860315,-0.00292125,0.0275353,0,-0.00701067,0.0425852,0.00431827,-0.00299968,0.010097,0.0159293,0.0107639,-0.00868774,0.0102708,0.0327584,-0.000491851,0.000594382,0.00712063,0.00758077,-0.0221172,0,-0.00731406,0.00532022,-0.00491543,-0.00027092,0.00905087,0.00493225,-0.0139469,0.020837,0.00585254,0.00748563,-0.010933,0.00415692,0.00653188,-0.00198298,-0.0154945,-0.00741426,-0.0288254,0,0.00753203,-0.0396983,-0.00818903,0.00321226,-0.00898733,-0.0136953,-0.00979941,0.00812012,-0.00820527,-0.029322,-0.00504753,0.00235265,-0.00161816,-0.0116968,0.00101296,0.00458445,0.0052813,0.0118482,0.0224018,0,0.00685156,-0.00545602,0.00182943,0.000626335,-0.00690084,-0.00523828,0.0132745,-0.0189293,-0.00915382,-0.00634868,0.00849774,-0.00290216,-0.0012108,-0.00382058,0.00926433,0.0125159,-0.00146188,-0.00266778,0.00105737,0.00509193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.183322,0,0.00601269,0,-0.27208,0.0544752,-0.214698,0,-0.00414163,0.00658746,0.200348,-0.0569241,-0.0116146,0,0.249563,-0.0504833,0.0082712,-0.0113188,-0.0559625,0.00189339,0.221434,0,0.00994367,-0.00814747,-0.171016,0.0470102,-0.00936838,0.0105993,0.0227263,-0.029341,0.0107378,0,-0.241536,0.0493852,-0.0110722,0.0171674,0.0411688,0.000128013,0.011352,-0.00841574,-0.0452538,0.0838307,-0.216598,0,-0.012673,0.00757721,0.161979,-0.0430398,0.0139062,-0.0157494,-0.0172978,0.0167574,0.00567499,0.0150136,-0.0569164,-0.0766055,-0.0120254,0,0.235187,-0.0464563,0.0128829,-0.0220119,-0.0375495,0.000216365,-0.0100602,0.0102422,0.0321696,-0.0598553,-0.00673676,-0.00957579,0.15626,0.0469827,0.207993,0,0.0137046,-0.0093199,-0.1565,0.0413933,-0.0132866,0.0193711,0.014828,-0.0111181,-0.00929349,-0.0169124,0.0465284,0.0549927,0.00635854,0.0018996,-0.063345,-0.0127932,0.0128531,0,-0.22853,0.046431,-0.014178,0.027829,0.0376795,0.000684751,0.00962146,-0.011077,-0.0287843,0.0511113,0.0145291,0.0115557,-0.122567,-0.0283604,-0.00807709,0.0095282,-0.0409726,-0.0661328,-0.201848,0,-0.0125163,0.00819309,0.153596,-0.0416772,0.0121135,-0.0222362,-0.0153928,0.00712469,0.0111068,0.0175191,-0.041053,-0.048803,-0.0134379,0.000812961,0.0461064,0.00693884,0.00408362,-0.01017,0.000810519,0.116689
-0.177204,0,-0.0239313,0,0.0556109,-0.554905,0.2054,0,0.00936311,-0.0126959,0.156346,0.234689,0.0503257,0,-0.0504833,0.516878,0.01428,0.000653137,0.0442597,0.0729704,-0.210172,0,-0.0150264,0.01937,-0.134955,-0.201495,0.0156646,0.0153534,-0.223831,0.140741,-0.0744885,0,0.0474228,-0.502512,-0.0258429,0.00209837,-0.0323425,-0.0605899,-0.0204191,0.0155794,0.0675534,-0.262119,0.206688,0,0.0194952,-0.0251255,0.127367,0.193974,-0.0229829,-0.0220695,0.172815,-0.105731,-0.0207264,-0.0325341,0.0551796,0.0432909,0.0966197,0,-0.044843,0.487505,0.0368824,-0.00631721,0.0279354,0.0554616,0.0261056,-0.022295,-0.0512695,0.197464,0.0227048,0.00620622,-0.0513193,0.0460652,-0.195947,0,-0.0215413,0.0321543,-0.119351,-0.188517,0.026608,0.0278212,-0.154972,0.0958162,0.0316814,0.0431407,-0.0405972,-0.0343938,0.00156749,0.0134327,-0.000679919,-0.168517,-0.115627,0,0.0429741,-0.470931,-0.0477623,0.00825492,-0.028667,-0.0482304,-0.0307413,0.0298787,0.0490128,-0.178755,-0.0350005,-0.00307632,0.0373577,-0.0322017,-0.00383564,-0.0178883,0.0549756,0.0741032,0.187698,0,0.0263108,-0.0393085,0.11099,0.181642,-0.0306787,-0.0323277,0.145291,-0.087869,-0.0393579,-0.0519999,0.0323417,0.0314952,0.00465807,-0.023108,-0.00246407,0.130437,0.00915623,0.00295824,0.00638249,0.0469718
-0.0111467,0,0.000754508,0,-0.0128814,-0.0156626,0.0133225,0,-0.00446169,-0.00218628,0.0294429,-0.0117457,-0.000629457,0,0.0082712,0.01428,0.01049,-0.00318091,-0.000934529,0.0253152,-0.0153826,0,0.00598917,0.00431796,-0.020968,0.00841418,-0.00308651,0.00521674,0.00110015,0.00135716,-0.00216082,0,-0.00349829,-0.0128975,-0.0123517,0.00375736,-0.00335247,-0.0175031,0.00271253,0.000537402,-0.0138971,0.0013997,0.0165399,0,-0.00448645,-0.00621498,0.0158106,-0.00644705,0.00107598,-0.00574017,0.00394837,-0.002985,-0.00696363,0.00237811,0.000479962,-0.00746134,0.00685045,0,0.00150841,0.0113691,0.0107133,-0.00367356,0.00473507,0.0143731,0.000698448,-0.00270589,0.00378542,0.00245924,0.00334301,-0.00455979,-0.0160247,0.000946085,-0.0140926,0,0.00159637,0.00729385,-0.0134497,0.00512628,0.00222395,0.00546709,-0.00411584,0.00264946,0.00364021,0.000453918,0.00407123,-0.000937176,-0.000312949,0.00414187,-0.0014991,-0.0184466,-0.0106143,0,-0.00247617,-0.00969394,-0.00895549,0.00315763,-0.00331487,-0.0125976,-0.00454922,0.00471427,-0.00155991,-0.00279322,0.00135459,0.000515807,0.00927004,0.00434736,0.000901436,-0.0069233,0.0321737,0.00274628,0.010061,0,0.000212207,-0.00795304,0.0142856,-0.00491127,-0.0041476,-0.00499275,0.00144564,-0.0007823,0.000393254,-0.00343676,-0.00424913,0.00280311,-0.00454389,-0.000203049,0.00720141,0.00823956,0.00119067,0.00596339,-0.00221394,0.00918705
0.00342918,0,-0.000189387,0,0.0134071,-0.000445023,-0.000598263,0,0.000800846,-0.00104972,-0.00921555,0.0136247,0.000153576,0,-0.0113188,0.000653137,-0.00318091,0.00491939,-0.0135308,-0.00959718,-0.00172657,0,-0.00190057,0.000826692,0.00707274,-0.0109921,-2.65244e-05,-0.00180133,-0.00101496,0.00286262,0.00115687,0,0.00968932,-0.00130678,0.00387877,-0.00688862,0.0114185,0.00635854,-0.0011714,-0.00111598,0.00946928,-0.0178773,0.00229489,0,0.0022705,-0.00132671,-0.00591698,0.0101435,0.000207856,0.00283635,6.23551e-05,-0.00254058,0.00214662,-0.00296297,0.0141988,0.0145662,-0.00214268,0,-0.00857278,0.00184022,-0.00376755,0.00851857,-0.00987252,-0.00497066,0.000580715,0.00172694,-0.00566,0.012333,0.00271092,0.00481926,-0.0133234,0.00285286,-0.00237843,0,-0.0019781,0.00222705,0.00496913,-0.00958992,-0.000908604,-0.00355062,3.94125e-05,0.00269403,-0.00133926,0.00352578,-0.0119469,-0.00949083,-0.00204637,0.00115283,-0.000355739,0.000508487,0.00260438,0,0.00795091,-0.00245864,0.00316488,-0.00971864,0.00842421,0.003932,-0.000368589,-0.0023268,0.00428259,-0.0103689,-0.00439853,-0.00491615,0.00916785,-0.00244855,9.33186e-05,-0.00132764,-0.00745699,0.00575019,0.00272396,0,0.00164899,-0.00317817,-0.00497237,0.0093458,0.00173727,0.00427024,0.000380803,-0.00283103,0.000202206,-0.00377227,0.0105882,0.00785665,0.00435369,-0.00213818,-0.00195994,6.79525e-05,-0.00079489,-0.00192533,0.0106273,-0.0139359
0.00624979,0,-0.0154753,0,0.0615539,-0.0454954,0.0123192,0,0.00578838,-0.00021874,-0.27177,-0.016064,0.0267393,0,-0.0559625,0.0442597,-0.000934529,-0.0135308,0.558586,0.0156966,-0.0280633,0,-0.0135707,-0.00681265,0.22792,0.0181584,0.00503395,-0.0123546,-0.237312,0.0120846,-0.0330367,0,0.0539562,-0.0436256,0.00052629,0.0260106,-0.448703,-0.013312,-0.00824015,0.0258662,-0.116571,0.0432117,0.0297433,0,0.0167335,0.0126523,-0.212337,-0.0215453,-0.00806598,0.0184107,0.190196,-0.00288363,0.0030058,-0.00850419,0.020319,-0.0307683,0.0429525,0,-0.0534004,0.0382567,0.00203548,-0.0372034,0.418301,0.00782751,0.00241809,-0.042136,0.0959916,-0.0318598,-0.0276657,-0.0011314,0.0806404,-0.0807649,-0.0263976,0,-0.0123121,-0.0162115,0.200532,0.0224598,0.00610915,-0.0209266,-0.174957,-0.0010878,-8.86507e-05,0.00510196,-0.0168839,0.0293151,0.00546913,-0.0260271,0.0659172,-0.0372655,-0.053011,0,0.0530234,-0.0338492,-0.00632875,0.042279,-0.399223,-0.00507536,0.000767934,0.0561933,-0.0881121,0.0284406,0.0285743,0.00622224,-0.0528606,0.0509861,0.004023,0.0135822,-0.0430547,-0.0821962,0.028031,0,0.00949027,0.0161627,-0.194783,-0.0233512,-0.00436087,0.0221327,0.169984,0.00144946,0.00115738,-0.00128519,0.0136542,-0.030894,-0.00462718,0.0321751,-0.048926,0.0319707,0.0153082,0.00970239,0.00988087,0.332531
0.00811539,0,-0.00995124,0,-0.00339451,-0.0785098,0.00480391,0,-0.00631408,-0.00315963,0.106427,-0.268293,0.0203886,0,0.00189339,0.0729704,0.0253152,-0.00959718,0.0156966,0.57112,-0.0192974,0,0.00811216,0.00170234,-0.087878,0.227179,0.0149208,0.0189758,-0.0617231,-0.172033,-0.02434,0,0.00346673,-0.0686611,-0.0377236,0.0131726,-0.010782,-0.460201,-0.0321704,-0.000802208,0.00325015,-0.0759838,0.0231878,0,-0.00845428,0.00158539,0.0798131,-0.213064,-0.0243772,-0.0249448,0.0523763,0.138192,-0.00900594,0.0197401,-0.115637,-0.0781043,0.0354581,0,-0.00536702,0.0624343,0.0450983,-0.017949,0.00868504,0.426823,0.0462136,0.000495059,-0.00774678,0.0602328,0.00365661,-0.0163458,0.0872375,0.170233,-0.019378,0,0.00763628,-0.00441849,-0.0736488,0.201239,0.0293925,0.0297965,-0.0454793,-0.131669,0.00824655,-0.0225681,0.0798156,0.0466597,0.0222486,0.00452183,-0.218656,-0.087067,-0.0426637,0,0.00614152,-0.0597252,-0.054707,0.0194237,-0.00784801,-0.404164,-0.0582551,0.00117138,0.00620957,-0.0581029,-0.00291602,0.0179808,-0.0601372,-0.121923,-0.036362,-0.0213845,0.225976,-0.168855,0.0192384,0,-0.00722348,0.0104812,0.0695041,-0.189084,-0.0305753,-0.0325818,0.0420186,0.127854,-0.00509575,0.0224064,-0.0710589,-0.03554,-0.0273426,-0.00744355,0.169468,0.0582904,0.022978,0.0159611,-0.10973,-0.0202991
